SEED,protected_att,target,method,anon_parameter,threshold_target,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
16,gender,income,l-diversity,2,20008,0.35702559510484294,0.25991553552727187,0.08236651030901898,0.23327715841327454,0.11477338109467516,0.7758996728462377,0.8251510252701438,0.7989784148953699,0.8530964109781843,0.7515625485757245,"[[2266 1220]
 [ 835 4849]]",0.021375958,1.2297619581222534,0.021341031
17,gender,income,l-diversity,2,20008,0.34046307032780254,0.2354909113291439,0.07743941072362248,0.21550861626799356,0.12212559487063912,0.7778625954198474,0.8267709839272047,0.8020128691635043,0.8531063531063531,0.7537421166453424,"[[2272 1200]
 [ 837 4861]]",0.022504406,1.706977367401123,0.022446021
18,gender,income,l-diversity,2,20008,0.3545367995799446,0.24471051622573103,0.07341913303367797,0.22517714680976578,0.11710923499483727,0.7809160305343511,0.8281878046694604,0.8065967016491754,0.8509666080843585,0.7586729592145931,"[[2319 1161]
 [ 848 4842]]",0.022914622,1.2994595766067505,0.02282012
19,gender,income,l-diversity,2,20008,0.3501282970083381,0.23637443886039788,0.06644711343733845,0.22986870230964718,0.11750060569779874,0.7767720828789532,0.8240955572742116,0.7981025299600533,0.8518386924853437,0.7546400466097998,"[[2328 1213]
 [ 834 4795]]",0.022217516,1.203531265258789,0.022164455
20,gender,income,l-diversity,2,20008,0.3289244182245618,0.22038142851508136,0.07559201757987344,0.1806502794354457,0.1383111566439551,0.7836423118865867,0.8289655172413793,0.811887875717663,0.8467770341669602,0.7638810714935603,"[[2378 1114]
 [ 870 4808]]",0.021247845,1.2495315074920654,0.021214735
21,gender,income,l-diversity,2,20008,0.36428978729054173,0.2616773104297133,0.07737019675910661,0.24309671581754233,0.11573508262710752,0.7760087241003272,0.8250127790083489,0.7945520183787331,0.8579021970233877,0.7514128115009167,"[[2274 1252]
 [ 802 4842]]",0.023598121,1.1702208518981934,0.023551349
22,gender,income,l-diversity,2,20008,0.5081853592723158,0.4661813298112945,0.10393056099577835,0.34487769346315034,0.019030937874382703,0.7551799345692476,0.7968141913295321,0.8238817143926633,0.7714686295127936,0.7499086796524707,"[[2523  941]
 [1304 4402]]",0.0006488728,0.6531046628952026,0.0006488728
23,gender,income,l-diversity,2,20008,0.34843007840096163,0.222242980839796,0.05773955914380058,0.24016575952498762,0.09611134330964033,0.7858233369683751,0.8324518000341239,0.8043191559512034,0.8626237623762376,0.762416035997453,"[[2327 1187]
 [ 777 4879]]",0.021075595,1.2177016735076904,0.021017587
24,gender,income,l-diversity,2,20008,0.3692798492013017,0.2744082105611654,0.08344371709840048,0.23841549143135543,0.11481850812571337,0.7772082878953108,0.8249207301396864,0.7989707835325365,0.8526129317980514,0.7545334162536356,"[[2314 1211]
 [ 832 4813]]",0.02086224,1.413233995437622,0.02082866
25,gender,income,l-diversity,2,20008,0.5252662534001213,0.4788518710341538,0.09216587100791662,0.3541549748110007,0.035730683959892096,0.7536532170119956,0.7940559759321725,0.821078431372549,0.7687555163283318,0.7489997267804284,"[[2556  949]
 [1310 4355]]",0.0011359737,0.6781083345413208,0.0011359736
26,gender,income,l-diversity,2,20008,0.3575343332099571,0.24199801362818885,0.07229131235566666,0.23526575600142133,0.1274883087344948,0.7758996728462377,0.8250617178854176,0.7994061365885846,0.8524186455584872,0.7517473428653269,"[[2269 1216]
 [ 839 4846]]",0.021075392,1.6813583374023438,0.021038206
27,gender,income,l-diversity,2,20008,0.3401544828149102,0.22937759060750684,0.06581583102619948,0.21541575029632962,0.12061789562717895,0.7751363140676117,0.8216879972327914,0.8010453549148542,0.843422687733002,0.7549033144630518,"[[2357 1180]
 [ 882 4751]]",0.023073135,1.2033041715621948,0.023044951
28,gender,income,l-diversity,2,20008,0.3543851944710652,0.24067003288271316,0.07498402389613978,0.21436059078874514,0.12952408093473922,0.7842966194111233,0.8305055698371894,0.8083402835696414,0.853920704845815,0.762582670019474,"[[2346 1149]
 [ 829 4846]]",0.022158314,1.221877098083496,0.022111677
29,gender,income,l-diversity,2,20008,0.32762516582998974,0.2277179412338748,0.07880363585943129,0.19642791214642003,0.13249800057688277,0.7766630316248637,0.8248374957235717,0.7974202083677857,0.854207263064659,0.7533447662841026,"[[2300 1225]
 [ 823 4822]]",0.021984039,1.2459057569503784,0.021954918
30,gender,income,l-diversity,2,20008,0.3502830702682362,0.23946533427490735,0.07108310580717603,0.23604465709728867,0.10618739089632045,0.7809160305343511,0.8293553045103202,0.7998034076015728,0.8611748103721997,0.7560658399190333,"[[2279 1222]
 [ 787 4882]]",0.022409657,1.2310124635696411,0.02233966
31,gender,income,l-diversity,2,20008,0.34283378432505507,0.23970052115691465,0.0820615506699599,0.21548858147266392,0.13420680963865894,0.7735005452562704,0.8233693341270516,0.7980547312891526,0.850342525909011,0.74901365582192,"[[2252 1225]
 [ 852 4841]]",0.02387293,1.6348154544830322,0.023823677
32,gender,income,l-diversity,2,20008,0.34603560906878444,0.24487965329157224,0.0840469785967417,0.21729442293728565,0.13206528362256953,0.7763358778625954,0.8261422395524286,0.7972840314136126,0.8571679859278803,0.7508221565220463,"[[2246 1239]
 [ 812 4873]]",0.023353096,1.4598278999328613,0.023306329
33,gender,income,l-diversity,2,20008,0.4029228124502808,0.2903008242491447,0.0656091370011207,0.28451517168673324,0.08013042413089533,0.7792802617230098,0.824822572269344,0.8088609743676796,0.8414268055800812,0.7601773320743292,"[[2381 1126]
 [ 898 4765]]",0.02040299,1.2870482206344604,0.020342676
34,gender,income,l-diversity,2,20008,0.34038133604234294,0.2565434852387627,0.09768593044992502,0.19273600439077937,0.14343711881835253,0.7742639040348964,0.824397692568714,0.8044701986754967,0.8453375086986779,0.7501088478619047,"[[2241 1181]
 [ 889 4859]]",0.02407331,1.346003532409668,0.0240252
35,gender,income,l-diversity,2,20008,0.35355212758626053,0.253945986895902,0.07967168445418471,0.23229659617116416,0.12607198888415494,0.7694656488549618,0.8196861139542818,0.7939524124256444,0.8471438645980254,0.7453272210354335,"[[2251 1247]
 [ 867 4805]]",0.022613738,1.2399311065673828,0.022565631
36,gender,income,l-diversity,2,20008,0.35308243727598565,0.25030143047176723,0.07689475399152823,0.22265961462797348,0.12776602920123392,0.7721919302071973,0.8207636207636207,0.8026514515858365,0.8397120786516854,0.7505986990840465,"[[2298 1176]
 [ 913 4783]]",0.022558259,1.3611351251602173,0.022502298
37,gender,income,l-diversity,2,20008,0.33779331765381787,0.2358238718215716,0.07456372645828468,0.21378626566280237,0.12915272989160176,0.7688113413304253,0.8172728839855198,0.7960040295500336,0.8397095288699965,0.7474654341285283,"[[2309 1215]
 [ 905 4741]]",0.023338381,1.5114765167236328,0.023291135
38,gender,income,l-diversity,2,20008,0.5211288513910396,0.45911791840003996,0.0831104821914882,0.3612133369108238,0.009719331424868027,0.7546346782988005,0.7936537050623624,0.8295628834355828,0.7607243319268636,0.7527056467216168,"[[2593  889]
 [1361 4327]]",0.0012514677,0.6750229597091675,0.0012514677
39,gender,income,l-diversity,2,20008,0.5318533251077219,0.4902415108716209,0.09899371854486738,0.3599025782431896,0.006264462612101673,0.7516902944383861,0.791578947368421,0.8291466922339406,0.7572679509632224,0.7498767500480852,"[[2569  891]
 [1386 4324]]",0.0008615332,0.6833593845367432,0.00086153316
0,gender,income,t-closeness,0.5,20008,0.49641253908732597,0.40917988655523474,0.09381045714183234,0.3626260976436358,0.05934168460841316,0.7718647764449291,0.8202131316603644,0.8154477101845523,0.8250345781466113,0.7530370764330221,"[[2306 1080]
 [1012 4772]]",0.0033063835,0.7738922834396362,0.0033050948
1,gender,income,t-closeness,0.5,20008,0.4919326856349757,0.40039048875942707,0.07649491094147576,0.37367501044094464,0.04032736293605865,0.7661941112322792,0.8137919055063401,0.8076193759696604,0.8200595133905129,0.748618128115563,"[[2341 1116]
 [1028 4685]]",0.0041788677,0.8497161865234375,0.0041788677
2,gender,income,t-closeness,0.5,20008,0.3540101012043216,0.25036255451128775,0.07454784220385635,0.23262403219233907,0.11171271564899166,0.7789531079607416,0.8264703364437976,0.7956156255150816,0.8598147488421802,0.7555541685718213,"[[2316 1240]
 [ 787 4827]]",0.02066237,1.2831072807312012,0.020623926
3,gender,income,t-closeness,0.5,20008,0.40215521151973826,0.2811813195884745,0.06366323669005225,0.28405613842547583,0.09171767292607558,0.7789531079607416,0.8255743911883658,0.8092105263157895,0.8426137361672229,0.7586666610085467,"[[2346 1131]
 [ 896 4797]]",0.024618598,1.3223176002502441,0.024574965
4,gender,income,t-closeness,0.5,20008,0.35350758921658826,0.25875448078728336,0.08960229235704142,0.2113561684755551,0.13273177113952428,0.778298800436205,0.826402527538212,0.8043550531914894,0.849692712906058,0.7554938384674175,"[[2298 1177]
 [ 856 4839]]",0.0206875,1.3508919477462769,0.020638837
5,gender,income,t-closeness,0.5,20008,0.3493574175464775,0.253415961181511,0.08491636670418634,0.21022680287877812,0.12822499645611707,0.7779716466739367,0.8254158806379694,0.8037742150968604,0.8482551991540359,0.7560784004923498,"[[2321 1175]
 [ 861 4813]]",0.021468258,1.6006860733032227,0.021439625
6,gender,income,t-closeness,0.5,20008,0.3658797896786546,0.25646905488559035,0.07768565273145567,0.24605500488435905,0.11125060787141972,0.780370774263904,0.8293798712300915,0.8020645584138948,0.8586212945097351,0.7551970698550405,"[[2261 1208]
 [ 806 4895]]",0.022509858,1.190671682357788,0.022454957
7,gender,income,t-closeness,0.5,20008,0.3420103025641237,0.2361765909555965,0.06795112794841318,0.2406889322452992,0.09520208166059752,0.7756815703380588,0.8259582028936459,0.7968979591836735,0.857218124341412,0.7496677503180017,"[[2232 1244]
 [ 813 4881]]",0.022734972,1.3622832298278809,0.022691047
8,gender,income,t-closeness,0.5,20008,0.3101874450109074,0.2185561376841071,0.07903363825915077,0.18254051655691,0.1317507370849892,0.7699018538713195,0.8186662083190099,0.7958228905597327,0.842859670854716,0.7478009635887675,"[[2297 1222]
 [ 888 4763]]",0.02209794,1.3168836832046509,0.022029849
9,gender,income,t-closeness,0.5,20008,0.36380180124282485,0.25699700787325386,0.08192737808088624,0.22841554761400934,0.13021492971733073,0.7789531079607416,0.8267965478937025,0.8031208499335989,0.8519105476316253,0.75608990572644,"[[2305 1186]
 [ 841 4838]]",0.021616014,1.2348945140838623,0.021557897
10,gender,income,t-closeness,0.5,20008,0.4727562481467316,0.3997057797980672,0.09278281365117003,0.3431918037729135,0.04859904599331044,0.7688113413304253,0.8153310104529616,0.8060626937650707,0.824814945364822,0.7513662827510609,"[[2370 1126]
 [ 994 4680]]",0.003825999,0.7602859735488892,0.003823524
11,gender,income,t-closeness,0.5,20008,0.34685205164433924,0.2468579139571332,0.07867721332009547,0.22099863813751086,0.12672061126825473,0.7723009814612868,0.8214163530619227,0.7967479674796748,0.8476610767872904,0.7490801817602643,"[[2280 1225]
 [ 863 4802]]",0.022038246,1.3940210342407227,0.021999473
12,gender,income,t-closeness,0.5,20008,0.4875250239087883,0.39333693152832105,0.0684809038327221,0.3743872549019608,0.04872616556979892,0.7622682660850599,0.8092404620231012,0.7980669658267173,0.8207312744053958,0.7449244607321097,"[[2366 1170]
 [1010 4624]]",0.0040868744,0.8697277307510376,0.0040852576
13,gender,income,t-closeness,0.5,20008,0.3411773294206233,0.25224706753449966,0.09346844773295448,0.20526977020421217,0.15089792945985148,0.7681570338058887,0.8193098759136495,0.7897755202359495,0.8511389722761787,0.7426496116014485,"[[2224 1283]
 [ 843 4820]]",0.021216126,1.3788297176361084,0.021150958
14,gender,income,t-closeness,0.5,20008,0.3279851665904013,0.21581372649858532,0.07205574528554726,0.21071158076964688,0.11780622029847487,0.7786259541984732,0.8282862459820673,0.8068556361239289,0.8508863399374348,0.7538975025214105,"[[2244 1172]
 [ 858 4896]]",0.022377765,1.2675576210021973,0.022284979
15,gender,income,t-closeness,0.5,20008,0.45341604862108137,0.4035569094797322,0.10834440772036358,0.29288326886799126,0.08010360411197304,0.761504907306434,0.8068191855843123,0.8146628612201213,0.7991251093613299,0.7492007601799412,"[[2416 1039]
 [1148 4567]]",0.003895616,0.8660025000572205,0.003895616
16,gender,income,t-closeness,0.5,20008,0.35702559510484294,0.25991553552727187,0.08236651030901898,0.23327715841327454,0.11477338109467516,0.7758996728462377,0.8251510252701438,0.7989784148953699,0.8530964109781843,0.7515625485757245,"[[2266 1220]
 [ 835 4849]]",0.021375958,1.2297619581222534,0.021341031
17,gender,income,t-closeness,0.5,20008,0.34046307032780254,0.2354909113291439,0.07743941072362248,0.21550861626799356,0.12212559487063912,0.7778625954198474,0.8267709839272047,0.8020128691635043,0.8531063531063531,0.7537421166453424,"[[2272 1200]
 [ 837 4861]]",0.022504406,1.706977367401123,0.022446021
18,gender,income,t-closeness,0.5,20008,0.3545367995799446,0.24471051622573103,0.07341913303367797,0.22517714680976578,0.11710923499483727,0.7809160305343511,0.8281878046694604,0.8065967016491754,0.8509666080843585,0.7586729592145931,"[[2319 1161]
 [ 848 4842]]",0.022914622,1.2994595766067505,0.02282012
19,gender,income,t-closeness,0.5,20008,0.3501282970083381,0.23637443886039788,0.06644711343733845,0.22986870230964718,0.11750060569779874,0.7767720828789532,0.8240955572742116,0.7981025299600533,0.8518386924853437,0.7546400466097998,"[[2328 1213]
 [ 834 4795]]",0.022217516,1.203531265258789,0.022164455
20,gender,income,t-closeness,0.5,20008,0.3289244182245618,0.22038142851508136,0.07559201757987344,0.1806502794354457,0.1383111566439551,0.7836423118865867,0.8289655172413793,0.811887875717663,0.8467770341669602,0.7638810714935603,"[[2378 1114]
 [ 870 4808]]",0.021247845,1.2495315074920654,0.021214735
21,gender,income,t-closeness,0.5,20008,0.36428978729054173,0.2616773104297133,0.07737019675910661,0.24309671581754233,0.11573508262710752,0.7760087241003272,0.8250127790083489,0.7945520183787331,0.8579021970233877,0.7514128115009167,"[[2274 1252]
 [ 802 4842]]",0.023598121,1.1702208518981934,0.023551349
22,gender,income,t-closeness,0.5,20008,0.4527489445967707,0.38566173018132444,0.09536819428123777,0.3050927980948182,0.05785431922752893,0.7706652126499455,0.8151533796255603,0.8176688414741669,0.8126533473536628,0.7570772510440369,"[[2430 1034]
 [1069 4637]]",0.003767707,0.7072308659553528,0.003767707
23,gender,income,t-closeness,0.5,20008,0.34843007840096163,0.222242980839796,0.05773955914380058,0.24016575952498762,0.09611134330964033,0.7858233369683751,0.8324518000341239,0.8043191559512034,0.8626237623762376,0.762416035997453,"[[2327 1187]
 [ 777 4879]]",0.021075595,1.2177016735076904,0.021017587
24,gender,income,t-closeness,0.5,20008,0.3692798492013017,0.2744082105611654,0.08344371709840048,0.23841549143135543,0.11481850812571337,0.7772082878953108,0.8249207301396864,0.7989707835325365,0.8526129317980514,0.7545334162536356,"[[2314 1211]
 [ 832 4813]]",0.02086224,1.413233995437622,0.02082866
25,gender,income,t-closeness,0.5,20008,0.49841112848216473,0.41368340994489494,0.08409577894389753,0.3667092479144346,0.06453899453265477,0.7667393675027263,0.8137246364190542,0.8030250945342042,0.8247131509267431,0.7488758336659393,"[[2359 1146]
 [ 993 4672]]",0.0037134378,0.7060204744338989,0.003707376
26,gender,income,t-closeness,0.5,20008,0.3575343332099571,0.24199801362818885,0.07229131235566666,0.23526575600142133,0.1274883087344948,0.7758996728462377,0.8250617178854176,0.7994061365885846,0.8524186455584872,0.7517473428653269,"[[2269 1216]
 [ 839 4846]]",0.021075392,1.6813583374023438,0.021038206
27,gender,income,t-closeness,0.5,20008,0.3401544828149102,0.22937759060750684,0.06581583102619948,0.21541575029632962,0.12061789562717895,0.7751363140676117,0.8216879972327914,0.8010453549148542,0.843422687733002,0.7549033144630518,"[[2357 1180]
 [ 882 4751]]",0.023073135,1.2033041715621948,0.023044951
28,gender,income,t-closeness,0.5,20008,0.3543851944710652,0.24067003288271316,0.07498402389613978,0.21436059078874514,0.12952408093473922,0.7842966194111233,0.8305055698371894,0.8083402835696414,0.853920704845815,0.762582670019474,"[[2346 1149]
 [ 829 4846]]",0.022158314,1.221877098083496,0.022111677
29,gender,income,t-closeness,0.5,20008,0.32762516582998974,0.2277179412338748,0.07880363585943129,0.19642791214642003,0.13249800057688277,0.7766630316248637,0.8248374957235717,0.7974202083677857,0.854207263064659,0.7533447662841026,"[[2300 1225]
 [ 823 4822]]",0.021984039,1.2459057569503784,0.021954918
30,gender,income,t-closeness,0.5,20008,0.3502830702682362,0.23946533427490735,0.07108310580717603,0.23604465709728867,0.10618739089632045,0.7809160305343511,0.8293553045103202,0.7998034076015728,0.8611748103721997,0.7560658399190333,"[[2279 1222]
 [ 787 4882]]",0.022409657,1.2310124635696411,0.02233966
31,gender,income,t-closeness,0.5,20008,0.34283378432505507,0.23970052115691465,0.0820615506699599,0.21548858147266392,0.13420680963865894,0.7735005452562704,0.8233693341270516,0.7980547312891526,0.850342525909011,0.74901365582192,"[[2252 1225]
 [ 852 4841]]",0.02387293,1.6348154544830322,0.023823677
32,gender,income,t-closeness,0.5,20008,0.34603560906878444,0.24487965329157224,0.0840469785967417,0.21729442293728565,0.13206528362256953,0.7763358778625954,0.8261422395524286,0.7972840314136126,0.8571679859278803,0.7508221565220463,"[[2246 1239]
 [ 812 4873]]",0.023353096,1.4598278999328613,0.023306329
33,gender,income,t-closeness,0.5,20008,0.4029228124502808,0.2903008242491447,0.0656091370011207,0.28451517168673324,0.08013042413089533,0.7792802617230098,0.824822572269344,0.8088609743676796,0.8414268055800812,0.7601773320743292,"[[2381 1126]
 [ 898 4765]]",0.02040299,1.2870482206344604,0.020342676
34,gender,income,t-closeness,0.5,20008,0.34038133604234294,0.2565434852387627,0.09768593044992502,0.19273600439077937,0.14343711881835253,0.7742639040348964,0.824397692568714,0.8044701986754967,0.8453375086986779,0.7501088478619047,"[[2241 1181]
 [ 889 4859]]",0.02407331,1.346003532409668,0.0240252
35,gender,income,t-closeness,0.5,20008,0.35355212758626053,0.253945986895902,0.07967168445418471,0.23229659617116416,0.12607198888415494,0.7694656488549618,0.8196861139542818,0.7939524124256444,0.8471438645980254,0.7453272210354335,"[[2251 1247]
 [ 867 4805]]",0.022613738,1.2399311065673828,0.022565631
36,gender,income,t-closeness,0.5,20008,0.35308243727598565,0.25030143047176723,0.07689475399152823,0.22265961462797348,0.12776602920123392,0.7721919302071973,0.8207636207636207,0.8026514515858365,0.8397120786516854,0.7505986990840465,"[[2298 1176]
 [ 913 4783]]",0.022558259,1.3611351251602173,0.022502298
37,gender,income,t-closeness,0.5,20008,0.33779331765381787,0.2358238718215716,0.07456372645828468,0.21378626566280237,0.12915272989160176,0.7688113413304253,0.8172728839855198,0.7960040295500336,0.8397095288699965,0.7474654341285283,"[[2309 1215]
 [ 905 4741]]",0.023338381,1.5114765167236328,0.023291135
38,gender,income,t-closeness,0.5,20008,0.48899076200138836,0.38611306719066774,0.0703155871202008,0.36917523333719465,0.039134880286942786,0.7699018538713195,0.8146847005093975,0.8139698139698139,0.8154008438818565,0.7554890491666606,"[[2422 1060]
 [1050 4638]]",0.004237014,0.722990870475769,0.004237014
39,gender,income,t-closeness,0.5,20008,0.47261945989405313,0.3995433727377628,0.08874632805919647,0.3214059633273607,0.05518507794383687,0.7680479825517993,0.8116198742361173,0.8209998208206415,0.8024518388791594,0.7568617575898686,"[[2461  999]
 [1128 4582]]",0.0038230608,0.7154930233955383,0.0038230608
0,race,income,k-anonymity,10,20008,0.19576098873716735,0.1486597916945127,0.053180504335692214,0.10004309051087518,0.04680372374547648,0.8025081788440567,0.8456753302087772,0.8338094437909594,0.8578838174273858,0.7828993806569889,"[[2397  989]
 [ 822 4962]]",0.13065074,3.413269519805908,0.09796978
1,race,income,k-anonymity,10,20008,0.20766461755978877,0.1550585697139124,0.04600344841123183,0.11816144997324773,0.03288179589482276,0.8045801526717558,0.8458362009635237,0.8316697682287261,0.860493611062489,0.7863359001219301,"[[2462  995]
 [ 797 4916]]",0.13433672,3.4701021037313327,0.10037801
2,race,income,k-anonymity,10,20008,0.21493213314791237,0.14215899043485247,0.03137614798485022,0.14056780710049466,0.03925605132280352,0.7912758996728463,0.8357363542739444,0.8063928453130176,0.867296045600285,0.769277944059985,"[[2387 1169]
 [ 745 4869]]",0.14865366,2.0284910202026367,0.11116162
3,race,income,k-anonymity,10,20008,0.1971507674447439,0.1481778239626631,0.05366883541931189,0.10358590454131855,0.05650775541233111,0.797928026172301,0.8423112926559442,0.8169362826015186,0.8693131916388548,0.7751800355663356,"[[2368 1109]
 [ 744 4949]]",0.15141962,2.5071189403533936,0.11340974
4,race,income,k-anonymity,10,20008,0.22258718737244326,0.1520565264707765,0.038071302840103294,0.14418074179999818,0.04598476740037538,0.7875681570338059,0.8347752332485157,0.807383100902379,0.8640913081650571,0.763124790773176,"[[2301 1174]
 [ 774 4921]]",0.1514519,2.145712375640869,0.1139472
5,race,income,k-anonymity,10,20008,0.21901110523532524,0.18944699528863662,0.06789447992515152,0.11271559817903692,0.05357820415028658,0.7925845147219193,0.8364011697918459,0.8168682795698925,0.8568910821290096,0.772553092551919,"[[2406 1090]
 [ 812 4862]]",0.15221746,1.898860216140747,0.11255824
6,race,income,k-anonymity,10,20008,0.18935325206857762,0.1396368679004284,0.04978794184669166,0.10286541762413545,0.05563335601647568,0.7916030534351145,0.8373478593922887,0.8133267195767195,0.862831082266269,0.7686885304672365,"[[2340 1129]
 [ 782 4919]]",0.14712013,2.1795105934143066,0.10896214
7,race,income,k-anonymity,10,20008,0.2171211581115336,0.16878497699291128,0.059420548162230746,0.11517625766684125,0.05793170727604924,0.7995637949836423,0.8438402718776551,0.8173140223831468,0.8721461187214612,0.776406776276726,"[[2366 1110]
 [ 728 4966]]",0.14987208,2.074814558029175,0.11170085
8,race,income,k-anonymity,10,20008,0.25498612238466684,0.21615935739630265,0.06341675812503489,0.1538992115623375,0.03810102935252557,0.7897491821155943,0.8342503438789546,0.8112355793345595,0.8586090957352681,0.7688896572737153,"[[2390 1129]
 [ 799 4852]]",0.1538186,2.4656178951263428,0.115744576
9,race,income,k-anonymity,10,20008,0.22149943712296594,0.16656034959984456,0.05254650249975812,0.11846820271599032,0.059856605755974956,0.7929116684841876,0.8365326676422484,0.8182889861906366,0.8556083817573517,0.7732639445309245,"[[2412 1079]
 [ 820 4859]]",0.15180516,2.190254211697514,0.11266991
10,race,income,k-anonymity,10,20008,0.1535367106367519,0.0994880680572694,0.052582851040374856,0.043921979757189866,0.08672174031209656,0.8078516902944384,0.8483126721763086,0.8291820935711881,0.8683468452590765,0.7890075187393781,"[[2481 1015]
 [ 747 4927]]",0.13153192,3.0004959716448805,0.09917128
11,race,income,k-anonymity,10,20008,0.23706314523666827,0.1794470452861714,0.04619760580481391,0.15367807034168907,0.037381288634806276,0.7876772082878953,0.8338878935244433,0.8069682959048877,0.8626654898499558,0.7645709760234087,"[[2336 1169]
 [ 778 4887]]",0.14800715,2.3767712116241455,0.11152199
12,race,income,k-anonymity,10,20008,0.1745879991802412,0.10949816369700349,0.042711712303105887,0.07373527373527375,0.07805519637446612,0.798691384950927,0.8399514478931853,0.8210169491525424,0.8597799077032304,0.7805686868832894,"[[2480 1056]
 [ 790 4844]]",0.13356008,3.5909445623236036,0.099898525
13,race,income,k-anonymity,10,20008,0.208002946895127,0.16216262967072503,0.05709229554016282,0.10987591422808463,0.06697700158377817,0.7853871319520175,0.8315356959424756,0.8069446751952152,0.857672611689917,0.7631676431703078,"[[2345 1162]
 [ 806 4857]]",0.15214685,1.8221912384033203,0.1133486
14,race,income,k-anonymity,10,20008,0.2273529569725402,0.17169749583947091,0.06318895084625265,0.1155610728494765,0.07576973568662237,0.7959651035986914,0.8423890152472412,0.8173941474579042,0.8689607229753216,0.7709850453284102,"[[2299 1117]
 [ 754 5000]]",0.15019003,2.0187361240386963,0.11039955
15,race,income,k-anonymity,10,20008,0.20525067277982656,0.1545888070468524,0.049481710355825714,0.10949820788530468,0.044859055888467725,0.8001090512540894,0.8421324605977091,0.8292062415196744,0.8554680664916885,0.7820032083543826,"[[2448 1007]
 [ 826 4889]]",0.13526285,3.2825655085725063,0.10081057
16,race,income,k-anonymity,10,20008,0.23503324083303306,0.18772721619076393,0.05219072064441366,0.15207749766573295,0.025710509735220377,0.7940021810250818,0.8389736595345665,0.8137919629568381,0.8657635467980296,0.7713786179199557,"[[2360 1126]
 [ 763 4921]]",0.14514339,2.309365749359131,0.109811895
17,race,income,k-anonymity,10,20008,0.21836323831286575,0.1506762884971805,0.03393841913599327,0.14705690852471603,0.032147793245491774,0.7871319520174482,0.8333333333333334,0.8114399733954107,0.8564408564408564,0.7649139766075249,"[[2338 1134]
 [ 818 4880]]",0.15077996,2.4107587337493896,0.1127019
18,race,income,k-anonymity,10,20008,0.22165332209580002,0.16913790820657804,0.05388397246804322,0.12670823117338006,0.04983173547733044,0.7972737186477644,0.8419083255378859,0.8156203657933762,0.8699472759226714,0.77419777589237,"[[2361 1119]
 [ 740 4950]]",0.15262954,2.050416946411133,0.11377979
19,race,income,k-anonymity,10,20008,0.22222558242602142,0.16376900418961193,0.04038328695764315,0.14461842617904558,0.027159953543956505,0.7959651035986914,0.8391920928233777,0.8128538128538129,0.8672943684491029,0.7749349560404226,"[[2417 1124]
 [ 747 4882]]",0.1484514,2.049098491668701,0.110521965
20,race,income,k-anonymity,10,20008,0.20731707317073167,0.15245398849743708,0.046099813642972665,0.12895824835922726,0.034451573980715855,0.804143947655398,0.8483364296571525,0.8148929266709929,0.8846424797463895,0.7789478149018317,"[[2351 1141]
 [ 655 5023]]",0.14632635,2.0832226276397705,0.1093117
21,race,income,k-anonymity,10,20008,0.22868084789330556,0.16352786254755236,0.051969352655565126,0.12233652323890518,0.07306548517484746,0.7945474372955289,0.838974358974359,0.8104359313077939,0.8695960311835578,0.7720073179173603,"[[2378 1148]
 [ 736 4908]]",0.15516679,2.178953324377433,0.11426222
22,race,income,k-anonymity,10,20008,0.17908521577124936,0.12218920598573701,0.04954748641451767,0.07734952266297807,0.07147181441284123,0.8011995637949837,0.8436937323158707,0.825919086788652,0.8622502628811777,0.7814426834036373,"[[2427 1037]
 [ 786 4920]]",0.13293639,2.888808048622049,0.10032309
23,race,income,k-anonymity,10,20008,0.19416157228319825,0.1651932208978052,0.06208394470129586,0.09875772134522989,0.04878283953441598,0.7954198473282442,0.8386652906776746,0.8164768921634293,0.862093352192362,0.7750990380768299,"[[2418 1096]
 [ 780 4876]]",0.15294488,2.7809524536132812,0.11421219
24,race,income,k-anonymity,10,20008,0.2502511469100251,0.1765193986556216,0.03432150445230575,0.17465036510355922,0.022011456426828224,0.7938931297709924,0.8387372013651877,0.8090534979423868,0.870682019486271,0.7708020026509368,"[[2365 1160]
 [ 730 4915]]",0.14893962,1.877610743905037,0.110902496
25,race,income,k-anonymity,10,20008,0.22020110093115186,0.1412301224019259,0.02700217195123822,0.13524499161866238,0.026764745924236832,0.8062159214830971,0.8459471174685739,0.831175468483816,0.8612533097969991,0.7892571827159032,"[[2514  991]
 [ 786 4879]]",0.13158019,2.9936437824332587,0.09926053
26,race,income,k-anonymity,10,20008,0.21952793393391928,0.18626327085807626,0.0778813969291966,0.0981958041958042,0.08797066929073516,0.7914940021810251,0.8380210098271772,0.8083020101323746,0.8700087950747581,0.7667117146105498,"[[2312 1173]
 [ 739 4946]]",0.14953887,2.147637847294209,0.112269714
27,race,income,k-anonymity,10,20008,0.2305715610344743,0.16306771235455864,0.05772320288954824,0.10446275282668105,0.09889493290107387,0.7959651035986914,0.8390537634408602,0.8139185580774366,0.865790875199716,0.7752759860872767,"[[2422 1115]
 [ 756 4877]]",0.14786783,2.0847787857055664,0.11143111
