SEED,protected_att,target,method,anon_parameter,fraction,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
30,gender,income,l-diversity,2,0.6,0.4963291452583787,0.48829665208975553,0.011662812671694,0.3001222268345556,0.0033394459994209313,0.7584514721919302,0.75858310626703,0.7876273104488872,0.731604765241766,0.7594957360952032,"[[2085  563]
 [ 766 2088]]",0.002896923,0.8243127465248108,0.002896923
31,gender,income,l-diversity,2,0.6,0.5651606654306398,0.5277287994065436,0.005497970675080288,0.39104222105558173,-0.0191993464052288,0.7615412577244638,0.7741046831955922,0.7656675749318801,0.7827298050139275,0.7605664234195113,"[[1942  688]
 [ 624 2248]]",6.1333885e-05,0.6125012040138245,6.1333885e-05
32,gender,income,l-diversity,2,0.6,0.4689802436019743,0.43568098302975194,-0.011683753711108635,0.2843369953433699,0.0017221221600782766,0.7579062159214831,0.7539711858145548,0.7898606811145511,0.7212014134275618,0.7589914252766551,"[[2129  543]
 [ 789 2041]]",9.0362446e-05,0.6311671733856201,9.0362446e-05
33,gender,income,l-diversity,2,0.6,0.5624982929941765,0.5271804062126643,-0.008960931786010207,0.4081851578806219,-0.06722196742169817,0.7508178844056707,0.7600210047260634,0.7519916868721856,0.7682236376503893,0.7503300549985877,"[[1960  716]
 [ 655 2171]]",0.0,0.0,0.0
34,gender,income,l-diversity,2,0.6,0.41076949153708764,0.3385237346540945,-0.003240230500833219,0.24631659447199408,0.06974407783417935,0.7653580516175936,0.7701620081894249,0.7780575539568345,0.7624250969333803,0.7654526985604988,"[[2048  617]
 [ 674 2163]]",0.00244939,0.7729707956314087,0.00244939
35,gender,income,l-diversity,2,0.6,0.4090859040171804,0.33530760205676857,0.0044736473566109325,0.2395569272738832,0.1137282592042419,0.7635405307161033,0.7734633466829183,0.7690443213296398,0.7779334500875656,0.7629750363395894,"[[1980  667]
 [ 634 2221]]",0.0074200667,0.9751294851303101,0.0073864795
36,gender,income,l-diversity,2,0.6,0.4555791528710311,0.44820818032164117,0.016508593966415575,0.267160741205442,-0.007190079845297737,0.7549981824790986,0.7516580692704496,0.7978099335158388,0.7105538140020898,0.7570252916456668,"[[2114  517]
 [ 831 2040]]",4.6388785e-05,0.6474084854125977,4.6388785e-05
37,gender,income,l-diversity,2,0.6,0.40307754527600725,0.3393748472650972,0.009617836781139144,0.22907896318548351,0.09165929677057205,0.7608142493638677,0.7694463910301332,0.7890765361121093,0.7507692307692307,0.7614924927614102,"[[1990  587]
 [ 729 2196]]",0.0021153642,0.9307539463043213,0.0021153647
38,gender,income,l-diversity,2,0.6,0.4452568384033424,0.38138767133982443,-0.004334043246402852,0.2814813182317264,0.030770824699544175,0.7664485641584878,0.7712301940537654,0.7766224453209035,0.7659123055162659,0.7664640061612743,"[[2051  623]
 [ 662 2166]]",0.007701619,1.1954078674316406,0.0076741264
39,gender,income,l-diversity,2,0.6,0.46467733092527497,0.45596977868771055,0.005060685221616623,0.260501018507448,0.029541094879740326,0.7608142493638677,0.7538346427235316,0.7967576117042309,0.7152999645012424,0.7619330362543455,"[[2171  514]
 [ 802 2015]]",4.7431135e-05,0.6173508167266846,4.7431135e-05
0,gender,income,l-diversity,2,0.7,0.47576900680581297,0.4667323069578708,0.012230174556355222,0.2731294770175185,0.037328296703296626,0.7594640909799034,0.7579937304075236,0.7927868852459017,0.7261261261261261,0.7607645845910657,"[[2457  632]
 [ 912 2418]]",0.0025462937,0.8536368608474731,0.0025462937
1,gender,income,l-diversity,2,0.7,0.4209283401928859,0.3348997493734336,-0.00481113824983892,0.26717730755357383,0.09337184135430598,0.7566599158747468,0.7690715552927262,0.7668042452830188,0.7713523131672598,0.7558763534986284,"[[2256  791]
 [ 771 2601]]",0.005601166,0.9931183457374573,0.005598957
2,gender,income,l-diversity,2,0.7,0.49022990277361644,0.4783794032940791,0.010902678920518993,0.3013838910303201,-0.0009868609132180906,0.7555694033338526,0.7563286224569031,0.7857373346240722,0.7290419161676647,0.7566937414550567,"[[2415  664]
 [ 905 2435]]",0.0022692082,1.082634687423706,0.0022692082
3,gender,income,l-diversity,2,0.7,0.4117179438700569,0.3463467052674331,0.004761252877263811,0.24980349455193152,0.10130724720120088,0.7571272783922729,0.7665119065448553,0.764336917562724,0.7686993091018324,0.7566797516382948,"[[2301  789]
 [ 770 2559]]",0.004403492,0.9057053923606873,0.0043990635
4,gender,income,l-diversity,2,0.7,0.4901835060327212,0.46400615703756015,-0.0056129290768349716,0.302313088437533,0.023316085693536603,0.7540115282754323,0.7512210493146368,0.783180026281209,0.7217680896155011,0.7549790383892654,"[[2456  660]
 [ 919 2384]]",0.002864809,0.9785614609718323,0.0028648092
5,gender,income,l-diversity,2,0.7,0.4662102817062169,0.4598565455385384,0.023324836711049124,0.2563057803396485,0.046147674287839835,0.7641377161551643,0.7635114026866604,0.800524074680642,0.729770080621081,0.7656993725580976,"[[2461  609]
 [ 905 2444]]",0.0021900807,0.9585610628128052,0.0021900807
6,gender,income,l-diversity,2,0.7,0.4961542910016193,0.4261679255085322,-0.001648160999305981,0.34572395621057433,0.06293090356871678,0.7555694033338526,0.7706475661453004,0.7482259437978995,0.7944544906570223,0.7542088641611457,"[[2214  887]
 [ 682 2636]]",0.002533182,1.230949878692627,0.002533182
7,gender,income,l-diversity,2,0.7,0.4612243709738371,0.45147655672522335,0.026229929605315228,0.2653799450900005,0.07772670250653624,0.7622682660850599,0.7643607164916615,0.7758620689655172,0.7531953743152769,0.7624898033402111,"[[2418  715]
 [ 811 2475]]",0.005957063,0.9598233699798584,0.005957062
8,gender,income,l-diversity,2,0.7,0.40830947089613756,0.3607471550224827,0.010883519769406824,0.2298772099831265,0.11824990570612637,0.7566599158747468,0.7621802679658952,0.7727693732633529,0.7518774406728748,0.7568448692037513,"[[2354  736]
 [ 826 2503]]",0.0026759163,0.9463518261909485,0.002675916
9,gender,income,l-diversity,2,0.7,0.4254425118610295,0.3883114458547012,0.014098825088765699,0.22735433500912527,0.11462141439036078,0.7618009035675339,0.7639339200247028,0.7886515779407077,0.7407185628742515,0.7626944551948394,"[[2416  663]
 [ 866 2474]]",0.002163849,1.0074912309646606,0.002163849
10,gender,income,l-diversity,2,0.7,0.4886408463510259,0.4887130214917826,0.008925500191923619,0.284239622440557,0.006656879032569729,0.7591525159682193,0.754758883248731,0.7927357547484172,0.7202543142597638,0.7603197116870064,"[[2494  622]
 [ 924 2379]]",0.0023588538,0.7410365343093872,0.0023588538
11,gender,income,l-diversity,2,0.7,0.4889858900243842,0.4829610118637054,0.010046521822515753,0.28980211526397504,0.020267715161152666,0.7535441657579062,0.7511796162315194,0.7912524850894632,0.7149700598802395,0.7551790864519743,"[[2449  630]
 [ 952 2388]]",0.0017780688,0.8806668519973755,0.0017780686
12,gender,income,l-diversity,2,0.7,0.41120244302035913,0.3986373282698537,0.03094972200038515,0.21148268822329475,0.1389400940110026,0.757594640909799,0.7571027162035592,0.7755036776463063,0.7395547422994816,0.7579939316592949,"[[2438  702]
 [ 854 2425]]",0.0024918607,1.0742452144622803,0.0024918609
13,gender,income,l-diversity,2,0.7,0.4971880005352379,0.3905790686278491,-0.006317607682175375,0.35735533268629355,0.02089264607636565,0.7747312665524225,0.7944855031267767,0.7599238716693856,0.8323406789755807,0.7719364290010213,"[[2178  883]
 [ 563 2795]]",0.030228874,1.5931373834609985,0.03011328
14,gender,income,l-diversity,2,0.7,0.4837651641484383,0.38523678672711836,-0.002846784525916579,0.32259366585545934,0.05351728053751159,0.7784701666926312,0.7937935034802783,0.7660229499020431,0.8236533253084563,0.7768137427575873,"[[2260  836]
 [ 586 2737]]",0.028828079,1.5191372632980347,0.028603222
15,gender,income,l-diversity,2,0.7,0.45774015160004766,0.354976022950957,-0.0005482763330227902,0.2984692141474695,0.03529110756960574,0.7823648543386821,0.796622506915126,0.782608695652174,0.8111473465757486,0.7808198978446701,"[[2286  760]
 [ 637 2736]]",0.030471543,2.267181396484375,0.030287638
16,gender,income,l-diversity,2,0.7,0.46927143854542686,0.42535584243627944,-0.014102501851872895,0.30237513649356407,0.017614517317151024,0.7484031780651191,0.7493403693931397,0.7764554519137986,0.7240551889622076,0.7493857792460957,"[[2390  695]
 [ 920 2414]]",0.002038787,1.2266290187835693,0.0020387867
17,gender,income,l-diversity,2,0.7,0.49079855938678685,0.49589189430558495,0.021310477909673997,0.28250220361203365,0.02665140036604985,0.7603988160149556,0.7610316967060287,0.7920439844760673,0.7323564593301436,0.7616253841366165,"[[2432  643]
 [ 895 2449]]",0.0017275028,0.9482682943344116,0.001727503
18,gender,income,l-diversity,2,0.7,0.49072721682833476,0.43584398224032844,-0.0043296157839157745,0.30694267693894295,0.024384171607792826,0.7692787038479514,0.775504016977414,0.7834609494640122,0.7677070828331333,0.769341069761238,"[[2380  707]
 [ 774 2558]]",0.006783347,0.9467525482177734,0.0067725168
19,gender,income,l-diversity,2,0.7,0.4864362725754644,0.45072124837499367,-0.012817821840804822,0.29615829477180355,-0.00440053567652654,0.7638261411434802,0.7609586881110061,0.7895942408376964,0.7343274497869751,0.7645464251807522,"[[2490  643]
 [ 873 2413]]",0.0020005887,1.1173757314682007,0.0020005887
20,gender,income,l-diversity,2,0.7,0.45492501839146277,0.397260185217181,0.0014159808590447076,0.2813646329775362,0.048734530487011374,0.7618009035675339,0.7699021820917984,0.7834609494640122,0.7568047337278107,0.7620812085881568,"[[2332  707]
 [ 822 2558]]",0.0072114505,1.399984359741211,0.0071994355
21,gender,income,l-diversity,2,0.7,0.4601570709584647,0.3713057080387049,-0.008594657375145198,0.2876122345934584,0.04301409350214469,0.7795606792335255,0.7896536346068084,0.7811764705882352,0.798316801923655,0.778847922307235,"[[2348  744]
 [ 671 2656]]",0.06285928,2.7811523534706724,0.060813766
22,gender,income,l-diversity,2,0.7,0.4659165249100711,0.43110218578328047,0.0011853861755193318,0.2805807200929152,0.005153135634419104,0.7635145661317962,0.7653786707882534,0.792827409542107,0.7397669554825217,0.7645774881579275,"[[2425  647]
 [ 871 2476]]",0.0023994655,1.1211336851119995,0.002399465
23,gender,income,l-diversity,2,0.7,0.5136911934782081,0.4387125236781865,-0.009250235661915629,0.35661939114360963,0.10239034235034894,0.7558809783455367,0.7722052623927896,0.7373681288173237,0.8104974061641745,0.7547076464302731,"[[2196  946]
 [ 621 2656]]",0.002245571,1.0041732788085938,0.002245571
24,gender,income,l-diversity,2,0.7,0.3989424210724508,0.32619955307365955,0.00975412975389911,0.22275986029126413,0.1244977988631022,0.7706807914005297,0.7782464597770413,0.7678359096313913,0.7889431887599268,0.7703062525675628,"[[2364  781]
 [ 691 2583]]",0.006666463,1.1247479915618896,0.0066507137
25,gender,income,l-diversity,2,0.7,0.4713016374467782,0.45751750568796806,0.008024055727175794,0.2720064517780793,0.037832935341660545,0.7571272783922729,0.7558339859044636,0.7932281393819856,0.7218067603948549,0.758660207245542,"[[2447  629]
 [ 930 2413]]",0.0023784768,1.1136503219604492,0.002378477
26,gender,income,l-diversity,2,0.7,0.5026504933124564,0.41138292824998357,-0.02497167517613552,0.3702943389254934,0.04368189026785585,0.752142078205328,0.7664758549831204,0.7350788288288288,0.8006746396810794,0.7513506193972213,"[[2217  941]
 [ 650 2611]]",0.0016190782,0.8942127823829651,0.0016190782
27,gender,income,l-diversity,2,0.7,0.4676512827727908,0.44698437319159207,0.007562756031379236,0.27305323595502734,0.01803789744613815,0.7597756659915875,0.7588364091335628,0.7961929766983918,0.7248282043621154,0.7613398834310576,"[[2451  621]
 [ 921 2426]]",0.0026111011,1.238822340965271,0.0026111011
28,gender,income,l-diversity,2,0.7,0.48322350227306454,0.4870556602188199,0.01880224563486177,0.27723100001208345,0.02504575357372507,0.757438853403957,0.7569086651053866,0.7939731411726171,0.7231503579952268,0.7590319771717249,"[[2438  629]
 [ 928 2424]]",0.0019759752,0.9851667881011963,0.0019759752
29,gender,income,l-diversity,2,0.7,0.5086719302970469,0.4159137462883275,-0.007748155947455704,0.347874112840587,0.02045660444397257,0.7809627667861038,0.7963499420625724,0.7627635960044395,0.833030303030303,0.7794519902455139,"[[2264  855]
 [ 551 2749]]",0.028017601,1.180524468421936,0.027852666
30,gender,income,l-diversity,2,0.7,0.49079244566764735,0.46799703272187776,0.004439705463660237,0.30821192963166577,-0.006175645980147082,0.7561925533572208,0.7587482657622938,0.7837579617834395,0.7352853301463997,0.7571283421565331,"[[2393  679]
 [ 886 2461]]",0.0020254783,1.0468175411224365,0.0020254788
31,gender,income,l-diversity,2,0.7,0.5026162180675656,0.4283826050992185,0.005256726102775611,0.33882946436313743,0.11529788443866096,0.7583735784390092,0.7766095347832349,0.7490969713809391,0.80622009569378,0.7562807795542069,"[[2172  903]
 [ 648 2696]]",0.0023605148,0.9713590741157532,0.0023605148
32,gender,income,l-diversity,2,0.7,0.4749896432216149,0.42743776115734394,-0.002174593976945749,0.301729135694553,0.02476377168935795,0.7641377161551643,0.7675061425061425,0.7736842105263158,0.7614259597806216,0.7642003882422395,"[[2406  731]
 [ 783 2499]]",0.0052557164,0.9985243082046509,0.0052458323
33,gender,income,l-diversity,2,0.7,0.4485825554885697,0.4080973841481336,0.008874438117668193,0.27095674782432255,0.05048744406325567,0.7611777535441657,0.7667731629392971,0.7811531308121513,0.7529130564684793,0.7615476740675728,"[[2366  706]
 [ 827 2520]]",0.006696276,1.2815892696380615,0.006692136
34,gender,income,l-diversity,2,0.7,0.4881915885994255,0.4665173120781405,0.0006203983033498117,0.2817775161716164,0.046161987951534145,0.7656955912135847,0.7625513103883802,0.79050736497545,0.7365050320219579,0.7663416879855014,"[[2500  640]
 [ 864 2415]]",0.00215857,0.9090235233306885,0.0021585699
35,gender,income,l-diversity,2,0.7,0.4348945646801643,0.36365843708267387,7.783533188188141e-05,0.26288646603329713,0.06449935943367924,0.7686555538245833,0.776254331776405,0.7820279295689132,0.7705653604546814,0.7685726672234395,"[[2358  718]
 [ 767 2576]]",0.026198681,1.4556432401097277,0.024310634
36,gender,income,l-diversity,2,0.7,0.467538564795701,0.4611995473406262,0.019865809744800123,0.26040572705439763,0.048533696163556406,0.7603988160149556,0.7595372107567229,0.7977011494252874,0.7248582512682781,0.7620379913446996,"[[2452  616]
 [ 922 2429]]",0.0026288189,0.9793804883956909,0.0026288189
37,gender,income,l-diversity,2,0.7,0.45783313457303476,0.42347199346448294,0.017041167127509138,0.27438897966322956,0.03937877840316861,0.7656955912135847,0.7707317073170733,0.7855811062771908,0.7564332734889287,0.766094439799388,"[[2387  690]
 [ 814 2528]]",0.008328004,1.1579060554504395,0.008322475
38,gender,income,l-diversity,2,0.7,0.46365197449872003,0.4627114468486772,0.015866043380373562,0.26616357382858447,0.06161616161616157,0.7540115282754323,0.7507498026835043,0.7819796119697467,0.7219186399514268,0.7548793199757133,"[[2462  663]
 [ 916 2378]]",0.0018981197,1.0601661205291748,0.0018981198
39,gender,income,l-diversity,2,0.7,0.4952301971295613,0.4131227525625225,-0.017880903960519,0.35006746473471334,0.005984042553191515,0.7638261411434802,0.7739337906352521,0.7552386495925495,0.7935779816513762,0.7632545354430269,"[[2308  841]
 [ 675 2595]]",0.03630361,2.448314813270079,0.035642255
0,gender,income,l-diversity,2,0.8,0.48171818937603916,0.4532907736738106,-0.0034539905487004363,0.2931268214846171,-0.011637898078736386,0.7583151581243184,0.7581503205565409,0.7946811552759508,0.724830464267084,0.7599023823334277,"[[2784  718]
 [1055 2779]]",0.0018701723,0.8951246738433838,0.0018701723
1,gender,income,l-diversity,2,0.8,0.4827461861528322,0.4736703547192224,0.011174763903090579,0.3023106718398807,-0.03535340878782944,0.7527262813522355,0.7510976948408341,0.7867203219315896,0.7185613021790496,0.754092105583429,"[[2785  742]
 [1072 2737]]",0.0015100015,0.9059706926345825,0.0015100015
2,gender,income,l-diversity,2,0.8,0.47656481067300244,0.45010413357337004,0.0008878884480352234,0.28866707972584876,-0.007956709787466987,0.7625408942202835,0.7606485298158835,0.7913093196112064,0.7322751322751323,0.7634941465650127,"[[2826  730]
 [1012 2768]]",0.001889582,1.0506465435028076,0.0018895821
3,gender,income,l-diversity,2,0.8,0.5045605896368163,0.43371068358928294,0.0011664752726023853,0.35691993596316085,0.048215869421643576,0.7577699018538713,0.7737170508086082,0.7486446525381961,0.8005270092226614,0.7562363936257335,"[[2521 1020]
 [ 757 3038]]",0.001985878,1.0610533952713013,0.001985878
4,gender,income,l-diversity,2,0.8,0.47341022014680045,0.45440235911810534,-0.0005539607605236085,0.2808262204362577,0.03024827430580701,0.7626772082878953,0.7579591269289587,0.780865081638499,0.7363587250135062,0.7629234461611284,"[[2869  765]
 [ 976 2726]]",0.0021799393,1.0195732116699219,0.002179939
5,gender,income,l-diversity,2,0.8,0.49890087876039874,0.39077064662642846,-0.013884640861315134,0.3442323390894819,0.04154503753127614,0.7786259541984732,0.7938039614017268,0.7578181818181818,0.8333777659290855,0.7773583390314884,"[[2586  999]
 [ 625 3126]]",0.02367805,1.41031014919281,0.023531742
6,gender,income,l-diversity,2,0.8,0.4765121755368056,0.4390166790027159,-0.011295361203755294,0.2915073026177647,-0.025766970818384638,0.7649945474372956,0.7617468214483141,0.7928653624856157,0.7329787234042553,0.7658182207625304,"[[2856  720]
 [1004 2756]]",0.001914653,0.907353937625885,0.0019146529
7,gender,income,l-diversity,2,0.8,0.5023560364076268,0.40733758369324286,-0.004761751314801943,0.3466171338511764,0.04284084245891506,0.7731733914940022,0.7888324873096447,0.7619514586908556,0.8176795580110497,0.7714989020606876,"[[2564  971]
 [ 693 3108]]",0.025474744,1.4983642101287842,0.025361873
8,gender,income,l-diversity,2,0.8,0.482584974936566,0.48118279569892475,0.007917504822163357,0.2700613019525499,0.05902751954959495,0.7641766630316249,0.7588514078617228,0.7880718008106543,0.7317204301075269,0.7646434008944714,"[[2884  732]
 [ 998 2722]]",0.0019791778,0.7424310445785522,0.0019791778
9,gender,income,l-diversity,2,0.8,0.4444641655275184,0.3547643921659669,-0.001780353453526895,0.3084565924062854,0.05626471826702639,0.7584514721919302,0.7762626262626262,0.7575160177427304,0.7959606421543242,0.7563568323034142,"[[2490  984]
 [ 788 3074]]",0.02561759,2.1443772315979004,0.023800764
10,gender,income,l-diversity,2,0.8,0.4552994939488738,0.40553413205381067,0.003553524508203232,0.2779008779597887,0.0029390808692554282,0.7760359869138496,0.7788396823260196,0.788283378746594,0.7696195796754456,0.7761992223230456,"[[2800  777]
 [ 866 2893]]",0.00539192,1.0337690114974976,0.005386931
11,gender,income,l-diversity,2,0.8,0.45930277214610066,0.45083598998453894,0.0047130013698903905,0.27320433427221247,0.022048218322681,0.752453653217012,0.7474269819193324,0.7824694234129296,0.7153887113951012,0.7533647467590031,"[[2833  747]
 [1069 2687]]",0.0018927598,0.9938491582870483,0.0018927604
12,gender,income,l-diversity,2,0.8,0.41876992361219917,0.3867123242101412,0.018808032425855714,0.2250068600529999,0.10352142581024792,0.763495092693566,0.7649370004064491,0.7854757929883138,0.7454449432268286,0.7641003245297288,"[[2778  771]
 [ 964 2823]]",0.0021335245,0.9572194814682007,0.0021335245
13,gender,income,l-diversity,2,0.8,0.45361814204723006,0.41246933694657384,0.007633587786259555,0.2676767092583596,0.09227643457069157,0.7609051254089422,0.7661956811516929,0.7744543249797898,0.7581113162753891,0.7610020615227439,"[[2708  837]
 [ 917 2874]]",0.006253779,1.145546317100525,0.006253779
14,gender,income,l-diversity,2,0.8,0.5131930966811592,0.44535535999176573,0.007703483644327824,0.3471064460373402,0.07232101960233639,0.7652671755725191,0.7819148936170213,0.7560617193240264,0.8095987411487018,0.7634425723909843,"[[2527  996]
 [ 726 3087]]",0.001963007,0.8962754607200623,0.001963007
15,gender,income,l-diversity,2,0.8,0.4734727427906156,0.3593443046629514,-0.011864915428476563,0.3420950184792206,0.012943461314628757,0.7746728462377317,0.7935556388160361,0.7624190064794817,0.82734375,0.7720814859839817,"[[2506  990]
 [ 663 3177]]",0.027864711,1.423722743988037,0.027746433
16,gender,income,l-diversity,2,0.8,0.4753844828095108,0.4520536392004723,0.0062381023303911265,0.2835805095619861,0.026276583313858404,0.7619956379498364,0.7622549019607844,0.7868990722518977,0.7391074729337206,0.7627630912146766,"[[2791  758]
 [ 988 2799]]",0.0019182671,0.9593915343284607,0.0019182671
17,gender,income,l-diversity,2,0.8,0.48690373982913804,0.45664512545879254,0.00316611208480444,0.29175170697750197,0.01600748379969552,0.7624045801526718,0.7643002028397566,0.7944897385437166,0.7363210005211047,0.7636722212439715,"[[2767  731]
 [1012 2826]]",0.002003582,1.1190969944000244,0.0020035817
18,gender,income,l-diversity,2,0.8,0.5073721313294245,0.4476751459684087,0.005619991294774307,0.3504888085825129,0.10299644489588622,0.7485005452562704,0.7669571807502842,0.7450306748466258,0.7902134305049453,0.7464232578970061,"[[2455 1039]
 [ 806 3036]]",0.002059793,1.067979335784912,0.002059793
19,gender,income,l-diversity,2,0.8,0.47652939635502367,0.4653625025488379,0.014153338624414036,0.27317244846656613,0.013804855025922103,0.7619956379498364,0.7630293159609122,0.8003986332574032,0.7289937759336099,0.7637784971622071,"[[2779  701]
 [1045 2811]]",0.0018499689,1.0287307500839233,0.0018499689
20,gender,income,l-diversity,2,0.8,0.4333035284407456,0.37000049390033096,0.002415691528333097,0.25469944550566426,0.038001804675422246,0.7722191930207197,0.7782937508292425,0.7963616616888406,0.7610275038920602,0.7728170259265011,"[[2732  750]
 [ 921 2933]]",0.0060043475,1.1270672082901,0.0060043475
21,gender,income,l-diversity,2,0.8,0.49878659328900093,0.3855074644374512,-0.01430768936788207,0.35750413866978287,-0.00028911393754726955,0.7806706652126499,0.7980926088593299,0.7636887608069164,0.835742444152431,0.7785339238604128,"[[2547  984]
 [ 625 3180]]",0.022362482,1.4296749830245972,0.022301877
22,gender,income,l-diversity,2,0.8,0.4800128998571801,0.4648455068436139,0.009756996924229933,0.28686209565491483,0.004731447675185851,0.7591330425299891,0.7600162977047399,0.7919615058024342,0.7305483028720626,0.7604538433926771,"[[2771  735]
 [1032 2798]]",0.0016600301,0.9982209205627441,0.0016600303
23,gender,income,l-diversity,2,0.8,0.5120148850593156,0.42557209133161633,-0.0007976049121229956,0.35463339375487624,0.08324485276816251,0.7621319520174482,0.7795882278640899,0.7548923679060665,0.8059545573256724,0.7601201358056934,"[[2505 1002]
 [ 743 3086]]",0.0018291986,1.0528976917266846,0.0018291986
24,gender,income,l-diversity,2,0.8,0.4840087315864253,0.4088108351955014,0.0011531838093465918,0.3214795918367347,0.014587894527359757,0.777535441657579,0.7889291257113297,0.7709807886754297,0.8077330508474576,0.7766193344124929,"[[2654  906]
 [ 726 3050]]",0.024697017,1.7366516590118408,0.024549587
25,gender,income,l-diversity,2,0.8,0.4381698543154876,0.36418302801281527,-0.0016905206919800575,0.27084379299435085,0.06564664046415869,0.7660850599781898,0.7753926701570681,0.7778361344537815,0.7729645093945721,0.7657630766150942,"[[2658  846]
 [ 870 2962]]",0.021571288,1.1689216793267814,0.01995945
26,gender,income,l-diversity,2,0.8,0.49511824125137993,0.49176497621889664,0.009316731541488599,0.29481651198206105,0.029719323497660932,0.7599509269356598,0.757738340899711,0.7810550198525241,0.7357734437616885,0.7604556058218407,"[[2821  772]
 [ 989 2754]]",0.0017491139,0.8928523063659668,0.0017491139
27,gender,income,l-diversity,2,0.8,0.4500450971345451,0.3778789282170029,-0.011104101761367557,0.2732037507275995,0.051859151228485056,0.7704471101417666,0.7745649263721553,0.7825263727346498,0.7667638483965015,0.7705556542010574,"[[2759  804]
 [ 880 2893]]",0.0050891587,1.1893397569656372,0.005084657
28,gender,income,l-diversity,2,0.8,0.4887317331436159,0.4721024232380306,0.015271498671563966,0.28673160806611203,0.03052730427032102,0.75613413304253,0.7615620418499268,0.7996081724041422,0.7269720101781171,0.7583773732628695,"[[2690  716]
 [1073 2857]]",0.0021664475,0.8715754747390747,0.0021664477
29,gender,income,l-diversity,2,0.8,0.5124208290666363,0.4436421556326981,0.005183556451706206,0.3457506061612295,0.09233247562004021,0.7648582333696837,0.7805064257539126,0.7467738008278548,0.8174307036247335,0.763626066098081,"[[2544 1040]
 [ 685 3067]]",0.002103562,1.3440583944320679,0.0021035622
30,gender,income,l-diversity,2,0.8,0.49759815173377675,0.5004563825050519,0.01725656605655501,0.2871056714083837,0.03408488457018288,0.7613140676117776,0.7598408997394048,0.7902995720399429,0.7316428948758584,0.7623003206773659,"[[2815  735]
 [1016 2770]]",0.0016857334,0.978410005569458,0.0016857334
31,gender,income,l-diversity,2,0.8,0.4091312780171476,0.3337601841626931,-0.019263829046437753,0.24832875507251354,0.09631446196857818,0.7572246455834242,0.7575881312100177,0.7605903252254714,0.7546095444685467,0.7572389827605892,"[[2772  876]
 [ 905 2783]]",0.001772524,0.9778487086296082,0.001772524
32,gender,income,l-diversity,2,0.8,0.48648084981064665,0.44851521909748726,0.029719964896847473,0.3158412386489026,0.10637053318207601,0.75613413304253,0.7729983504631392,0.7484029484029484,0.799265284702178,0.7543844154007343,"[[2501 1024]
 [ 765 3046]]",0.0023260792,0.961319088935852,0.0023260792
33,gender,income,l-diversity,2,0.8,0.47919661009250114,0.4554036224843557,-0.0022110184827365265,0.28363785110444506,0.026893164931312996,0.7604961832061069,0.7578889348215516,0.7890961262553802,0.7290562036055143,0.761413623688279,"[[2829  735]
 [1022 2750]]",0.0022669479,1.0661112070083618,0.0022669479
34,gender,income,l-diversity,2,0.8,0.5016944374682869,0.39045570712602473,-0.022517157076300975,0.36188266521537793,0.018084446826785894,0.7711286804798255,0.7871720116618076,0.7541899441340782,0.823170731707317,0.7696100572116833,"[[2552 1012]
 [ 667 3105]]",0.023941902,1.6091868877410889,0.023828154
35,gender,income,l-diversity,2,0.8,0.47414101398477704,0.4498056873015469,0.007716030043677602,0.29659626656472987,-0.016388334587327025,0.7564067611777535,0.7584808757940263,0.7879809042403819,0.7311099531005733,0.7576361658012871,"[[2743  755]
 [1032 2806]]",0.0017148737,0.9691877365112305,0.0017148738
36,gender,income,l-diversity,2,0.8,0.5088678306163466,0.4453441295546559,0.00030358799921670343,0.358748733694193,0.04968918814169254,0.7562704471101418,0.7705927636643572,0.7447916666666666,0.7982456140350878,0.7551664555905713,"[[2545 1029]
 [ 759 3003]]",0.001759541,1.0014653205871582,0.0017595409
37,gender,income,l-diversity,2,0.8,0.4279605050695985,0.3845055697371424,0.01852798841437797,0.23134469313689776,0.1122174776719379,0.762813522355507,0.7695974576271187,0.7918256130790191,0.7485832045337455,0.7636951923074055,"[[2690  764]
 [ 976 2906]]",0.0018509193,1.0506348609924316,0.0018509196
38,gender,income,l-diversity,2,0.8,0.4723742804387965,0.3746791523171974,-0.00969303247529052,0.3276336165470911,0.049174259681093346,0.7678571428571429,0.7830849573302764,0.7549115913555993,0.813442709711564,0.7664345963514245,"[[2559  998]
 [ 705 3074]]",0.026146926,1.5540542602539062,0.02603935
39,gender,income,l-diversity,2,0.8,0.5170764999669379,0.457302937623686,-0.0011456979648679644,0.35521109352492397,0.03144715745791904,0.7625408942202835,0.7746442432082794,0.756633813495072,0.7935329976146303,0.7616275709375425,"[[2600  963]
 [ 779 2994]]",0.003572855,0.9651260375976562,0.0035698733
0,gender,income,l-diversity,2,0.9,0.4778416225602705,0.45791603593561875,0.006290684541116698,0.27828298373081384,0.00012784899045470421,0.7633587786259542,0.7623220153340636,0.8006134969325154,0.7275261324041812,0.7649788716732152,"[[3168  780]
 [1173 3132]]",0.0014919961,0.7963486909866333,0.0014919961
1,gender,income,l-diversity,2,0.9,0.47926532481843886,0.48418916630142333,0.02186931584327989,0.2799785262206148,-0.0012808165453697118,0.7596025687628741,0.7559055118110237,0.7919566898685229,0.7229936455636621,0.7607225970076053,"[[3197  807]
 [1177 3072]]",0.0021078582,0.8966265320777893,0.0021078582
